Address,PSI Status,PSI Error,Performance Score,Total Size Savings (Bytes),Total Time Savings (ms),Total Requests,Total Page Size (Bytes),HTML Size (Bytes),HTML Count,Image Size (Bytes),Image Count,CSS Size (Bytes),CSS Count,JavaScript Size (Bytes),JavaScript Count,Font Size (Bytes),Font Count,Media Size (Bytes),Media Count,Other Size (Bytes),Other Count,Third Party Size (Bytes),Third Party Count,Core Web Vitals Assessment,CrUX First Contentful Paint Time (ms),CrUX First Contentful Paint Category,CrUX First Input Delay Time (ms),CrUX First Input Delay Category,CrUX Largest Contentful Paint Time (ms),CrUX Largest Contentful Paint Category,CrUX Cumulative Layout Shift,CrUX Cumulative Layout Shift Category,CrUX Interaction to Next Paint Category,CrUX Interaction to Next Paint (ms),CrUX Time to First Byte Category,CrUX Time to First Byte (ms),Eliminate Render-Blocking Resources Savings (ms),Defer Offscreen Images Savings (ms),Efficiently Encode Images Savings (ms),Properly Size Images Savings (ms),Minify CSS Savings (ms),Minify JavaScript Savings (ms),Reduce Unused CSS Savings (ms),Reduce Unused JavaScript Savings (ms),Serve Images in Next-Gen Formats Savings (ms),Enable Text Compression Savings (ms),Preconnect to Required Origins Savings (ms),Server Response Times (TTFB) (ms),Multiple Redirects Savings (ms),Preload Key Requests Savings (ms),Use Video Format for Animated Images Savings (ms),Total Image Optimization Savings (ms),Avoid Serving Legacy JavaScript to Modern Browsers Savings (Bytes)
https://www.horten.dk/sitecore/content/global/cvfolder/s/sophus-boegeskov-christensen,Success,NA,66,809011,5365,19,1534538,74730,1,857075,7,31162,2,364880,5,206081,2,0,0,610,2,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,712,0,0,300,0,750,300,1050,1650,450,0,153,0,0,0,1950,0
https://www.horten.dk/specialer/inkasso,Success,NA,40,1644124,10323,42,2843373,121113,3,1684168,18,199479,3,628123,9,206081,2,0,0,4409,7,306841,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2255,0,0,1500,0,600,900,1500,2850,450,0,268,0,0,0,4350,48
https://www.horten.dk/sitecore/content/global/cvfolder/n/nicolai-thornemann,Success,NA,60,827929,4721,20,1558463,74486,1,881244,8,31162,2,364880,5,206081,2,0,0,610,2,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,722,0,0,300,0,600,150,1050,1500,300,0,99,0,0,0,1800,0
https://www.horten.dk/specialer/ansaettelsesret-og-arbejdsret,Success,NA,52,1434758,9798,32,2434940,106579,2,1545253,12,178316,2,394265,7,206081,2,0,0,4446,7,36391,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2092,0,0,1650,0,750,900,1050,2700,300,0,356,0,0,0,4350,0
https://www.horten.dk/specialer/udbudsret,Success,NA,24,1927955,11575,43,3001970,109589,3,1846625,18,199479,3,635727,10,206081,2,0,0,4469,7,322826,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2201,0,450,1650,0,820,300,1800,3600,300,0,454,0,0,0,5700,108
https://www.horten.dk/sitecore/content/global/cvfolder/n/nicolai-dyhr,Success,NA,61,851072,5566,23,1603578,92782,1,908078,11,31162,2,364880,5,206081,2,0,0,595,2,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,700,0,0,300,0,750,300,1050,1800,450,0,216,0,0,0,2100,0
https://www.horten.dk/sitecore/content/global/cvfolder/j/jan-bech,Success,NA,64,882302,5797,23,1615160,79922,1,932490,11,31162,2,364880,5,206081,2,0,0,625,2,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,736,0,150,450,0,750,300,1050,1800,450,0,111,0,0,0,2400,0
https://www.horten.dk/sitecore/content/global/cvfolder/m/michael-gregersen,Success,NA,65,820748,4962,19,1546484,80487,1,863249,7,31162,2,364880,5,206081,2,0,0,625,2,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,734,0,0,300,0,750,150,1050,1500,300,0,178,0,0,0,1800,0
https://www.horten.dk/sitecore/content/global/cvfolder/c/camilla-skadborg,Success,NA,66,898002,5165,19,1574537,72138,1,899651,7,31162,2,364880,5,206081,2,0,0,625,2,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,577,0,0,450,0,750,300,1050,1650,300,0,88,0,0,0,2100,0
https://www.horten.dk/sitecore/content/global/cvfolder/e/emilie-loiborg,Success,NA,57,787377,4793,19,1527272,91991,1,832533,7,31162,2,364880,5,206081,2,0,0,625,2,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,647,0,0,300,0,600,150,1050,1500,300,0,246,0,0,0,1800,0
https://www.horten.dk/sitecore/content/global/cvfolder/f/finn-schwarz,Success,NA,67,888840,5879,21,1617898,104679,1,910486,9,31162,2,364880,5,206081,2,0,0,610,2,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,626,0,150,300,0,750,300,1050,1800,450,0,453,0,0,0,2250,0
https://www.horten.dk/personer,Success,NA,54,1356623,9212,33,2256488,82409,2,1142291,11,178316,2,394277,7,206081,2,0,0,253114,9,36387,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2309,0,450,0,0,600,1050,900,2400,1350,0,153,0,0,0,2850,0
https://www.horten.dk/sitecore/content/global/cvfolder/a/andreas-schoenbeck,Success,NA,64,822920,5559,19,1550753,91049,1,856956,7,31162,2,364880,5,206081,2,0,0,625,2,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,734,0,0,300,0,750,300,1050,1650,450,0,325,0,0,0,1950,0
https://www.horten.dk/nyhedsliste/2022/september/lovforslag-om-begraensning-af-huslejestigninger,Success,NA,44,1695352,10755,40,2763333,206175,4,1576385,14,178316,2,591009,10,206081,2,0,0,5367,8,355086,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2257,0,0,1500,0,750,900,2250,2700,300,0,98,0,0,0,4200,58
https://www.horten.dk/sitecore/content/global/cvfolder/a/anne-sophie-kierkegaard-vilsboell,Success,NA,57,850226,5395,21,1588952,111887,1,874332,9,31162,2,364880,5,206081,2,0,0,610,2,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,755,0,0,150,0,600,150,1050,1500,450,0,740,0,0,0,1650,0
https://www.horten.dk/nyhedsliste/2022/marts/lovforslag-om-oeremaerket-barsel-er-vedtaget,Success,NA,37,1927588,11658,43,3004374,213142,4,1810455,17,178316,2,591011,10,206081,2,0,0,5369,8,355113,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2252,0,450,1500,0,600,900,2100,3450,300,0,106,0,0,0,5400,58
https://www.horten.dk/nyhedsliste/2022/juni/nye-regler-omsorgsdage-fleksible-arbejdstider-forlaenget-orlov,Success,NA,45,1704551,10608,40,2943671,205722,4,1757196,14,178316,2,590974,10,206081,2,0,0,5382,8,355117,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2268,0,0,1500,0,600,900,2100,2850,300,0,90,0,0,0,4350,58
https://www.horten.dk/nyhedsliste/2022/juni/nye-regler-om-genanvendeligt-affald-er-nu-vedtaget,Success,NA,50,1791340,10773,41,3084504,213749,4,1889985,15,178316,2,590984,10,206081,2,0,0,5389,8,355103,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2267,0,0,2250,0,600,750,2100,2400,300,0,106,0,0,0,4650,58
https://www.horten.dk/nyhedsliste/2022/juni/aendring-af-udbudsloven-2022,Success,NA,31,1790211,10919,41,3015373,219102,4,1815515,15,178316,2,590984,10,206081,2,0,0,5375,8,355103,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2255,0,0,2250,0,600,1050,2100,2250,300,0,114,0,0,0,4500,58
https://www.horten.dk/nyhedsliste/2022/juli/kommuner-fjernvarmeselskaber-planlaegge-udfasning-gas-nu,Success,NA,42,1814521,11064,41,3005760,211874,4,1812998,15,178316,2,591078,10,206081,2,0,0,5413,8,355223,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2250,0,0,2250,0,600,900,2100,2550,300,0,114,0,0,0,4800,58
https://www.horten.dk/sitecore/content/global/cvfolder/r/rikke-soegaard-berth,Success,NA,54,994461,7325,20,1715823,213880,1,899195,8,31162,2,364880,5,206081,2,0,0,625,2,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,717,0,0,300,0,750,300,1050,1650,1050,0,1508,0,0,0,1950,0
https://www.horten.dk/nyhedsliste/2022/august/lovforslag-ansaettelsesbeviser-vissearbejdsvilkaar-i-hoering,Success,NA,23,1483624,10061,39,2560825,206436,4,1373564,13,178316,2,591016,10,206081,2,0,0,5412,8,355160,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2238,0,0,1200,0,600,900,2250,2250,300,0,323,0,0,0,3450,58
https://www.horten.dk/nyhedsliste/2022/februar/opdateret-vejledning-om-esg-rapportering,Success,NA,36,1761730,11217,41,2926347,212016,4,1733505,15,178316,2,591053,10,206081,2,0,0,5376,8,355177,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2244,0,0,1950,0,600,1200,2250,2550,300,0,123,0,0,0,4500,58
https://www.horten.dk/nyhedsliste/2022/april/regeringens-reformudspil-danmark-kan-mere-ii,Success,NA,28,1781203,10910,41,3033781,209088,4,1843829,15,178316,2,591128,10,206081,2,0,0,5339,8,355229,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2231,0,0,2250,0,600,900,2100,2400,300,0,129,0,0,0,4650,58
https://www.horten.dk/nyhedsliste/2022/april/nye-regler-for-tilbud-det-skal-du-vide,Success,NA,40,1769324,11077,40,2854481,206931,4,1666903,14,178316,2,590911,10,206081,2,0,0,5339,8,355013,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2258,0,0,2100,0,750,900,2250,2400,300,0,119,0,0,0,4500,58
https://www.horten.dk/nyhedsliste/2021/november/ny-hoejesteretskendelse-om-ensidigt-indhentede-erklaeringer,Success,NA,43,2660035,13776,40,2885975,209300,4,1695876,14,178316,2,590993,10,206081,2,0,0,5409,8,355090,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2257,0,900,2550,0,750,900,2250,3750,300,0,119,0,0,0,7200,58
https://www.horten.dk/nyhedsliste/2021/november/lovforslag-om-naturgas-sendt-i-hoering,Success,NA,36,1866953,11279,41,3286251,210877,4,2094645,15,178316,2,590963,10,206081,2,0,0,5369,8,355066,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2252,0,0,2100,0,600,900,2100,2850,300,0,177,0,0,0,4950,58
https://www.horten.dk/nyhedsliste/2021/maj/ekstraordinare-prisstigninger-pa-byggematerialer,Success,NA,26,1967910,12127,41,3018472,212225,4,1825490,15,178316,2,590978,10,206081,2,0,0,5382,8,355123,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2245,0,0,2700,0,600,900,2400,2850,300,0,132,0,0,0,5550,58
https://www.horten.dk/nyhedsliste/2021/juni/hvad-koster-det-at-foere-en-retssag,Success,NA,42,1841615,11528,42,3048245,212768,4,1854738,16,178316,2,591009,10,206081,2,0,0,5333,8,355088,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2258,0,150,2100,0,600,900,2100,3000,300,0,120,0,0,0,5250,58
https://www.horten.dk/nyhedsliste/2021/juli/ny-lov-om-beskyttelse-af-whistleblowere-er-nu-vedtaget,Success,NA,43,1730499,11213,41,2693335,213896,4,1498655,15,178316,2,590981,10,206081,2,0,0,5406,8,355118,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2253,0,150,1650,0,750,900,2250,2850,300,0,110,0,0,0,4650,58
https://www.horten.dk/nyhedsliste/2020/oktober/husk-at-indfrielse-af-konvertible-obligationer-kan-medfoere-beskatning,Success,NA,38,2041825,10304,41,2606260,206896,4,1418628,15,178316,2,590975,10,206081,2,0,0,5364,8,355070,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2243,0,0,1500,0,600,900,2100,2550,300,0,111,0,0,0,4050,58
https://www.horten.dk/nyhedsliste/2020/marts/fem-myter-om-udbud,Success,NA,32,2086610,10610,40,2620534,208222,4,1431556,14,178316,2,590984,10,206081,2,0,0,5375,8,355107,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2236,0,0,1500,0,600,900,2250,2700,300,0,124,0,0,0,4200,58
https://www.horten.dk/sitecore/content/global/cvfolder/a/andreas-christensen,Success,NA,53,910713,6155,22,1664378,179767,1,881863,10,31162,2,364880,5,206081,2,0,0,625,2,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,717,0,0,150,0,600,150,1050,1500,750,0,1238,0,0,0,1650,0
https://www.horten.dk/nyhedsliste/2020/juni/lovaendring-indfoerer-loft-over-aaop-og-omkostninger-for-forbrugerkreditaftaler,Success,NA,45,2148106,11438,40,2724708,213581,4,1530358,14,178316,2,591017,10,206081,2,0,0,5355,8,355062,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2261,0,0,1950,0,750,900,2250,2700,450,0,177,0,0,0,4650,58
https://www.horten.dk/nyhedsliste/2019/september/stoetteerklaeringer-hvornaar-er-de-bindende,Success,NA,49,2064286,11119,40,2631463,212434,4,1438208,14,178316,2,591012,10,206081,2,0,0,5412,8,355155,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2309,0,0,1800,0,750,1200,2250,2400,300,0,110,0,0,0,4200,58
https://www.horten.dk/nyhedsliste/2018/januar/ti-ting-du-skal-huske-i-dine-aftaler,Success,NA,39,2014760,10913,40,2658499,214857,4,1462894,14,178316,2,591018,10,206081,2,0,0,5333,8,355071,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2247,0,150,1800,0,750,900,2250,2250,450,0,116,0,0,0,4200,58
https://www.horten.dk/nyhedsliste/2019/november/statsstoette-de-minimis-stoette-hvad-er-det-og-hvordan-goer-man,Success,NA,51,2112450,11582,40,2771560,218582,4,1572200,14,178316,2,590984,10,206081,2,0,0,5397,8,355106,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2309,0,150,1950,0,750,1050,2250,2550,450,0,123,0,0,0,4650,58
https://www.horten.dk/nyhedsliste/2018/februar/retningslinjerne-for-gaver-til-offentligt-ansatte,Success,NA,43,2087306,10784,40,2621754,209408,4,1431556,14,178316,2,590987,10,206081,2,0,0,5406,8,355103,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2263,0,0,1500,0,750,900,2250,2700,300,0,121,0,0,0,4200,58
https://www.horten.dk/nyhedsliste/2018/januar/saadan-forholder-regressoeger-sig-naar-skadevolder-ikke-kan-betale,Success,NA,30,2664201,13768,40,2891042,214475,4,1695876,14,178316,2,590931,10,206081,2,0,0,5363,8,355027,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2257,0,900,2550,0,750,900,2250,3750,300,0,111,0,0,0,7200,58
https://www.horten.dk/nyhedsliste/2018/april/generationsskifte-pengetankreglen-er-fortsat-en-objektiv-regel,Success,NA,38,2665028,14053,40,2805165,205540,4,1618878,14,178316,2,590980,10,206081,2,0,0,5370,8,355081,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2241,0,1200,2400,0,750,900,2250,3900,300,0,112,0,0,0,7500,58
https://www.horten.dk/karriere/rekruttering,Success,NA,39,1205267,7876,35,2171563,194583,4,996297,9,178316,2,590917,10,206081,2,0,0,5369,8,354979,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2099,0,0,0,0,600,900,2250,1800,150,0,77,0,0,0,1800,58
https://www.horten.dk/karriere,Success,NA,56,2231683,10885,38,3449822,74555,2,2487925,16,178316,2,394274,7,310014,3,0,0,4738,8,36381,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2119,0,0,1050,0,600,900,1050,4950,150,0,66,0,0,0,6000,0
https://www.horten.dk/kontakt,Success,NA,43,1964925,10413,48,2884411,88634,3,1702898,15,178316,2,703346,18,206081,2,0,0,5136,8,438255,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2257,0,0,1950,0,600,1050,1650,2400,300,0,206,0,0,0,4350,0
https://www.horten.dk/,Success,NA,28,1392433,10841,52,8188642,107970,4,2094487,18,220642,4,861988,11,310014,3,0,0,4593541,12,5178736,24,Fail,1788000,Good,15000,Good,2783000,Needs Improvement,"0,110",Needs Improvement,Good,154,Good,786,2245,0,0,1050,0,600,1200,3000,1950,600,0,196,0,0,0,3000,48
https://www.horten.dk/arrangementer/webinar-maenedens-udbudskendelser,Success,NA,30,1961170,13614,109,3736582,238221,6,2168053,62,203777,4,906004,15,206081,2,0,0,14446,20,999305,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2266,0,0,1950,0,1350,1800,3150,2700,300,0,98,0,0,0,4650,8179
https://www.horten.dk/arrangementer,Success,NA,49,1642096,10488,34,2636875,89578,2,1764185,14,178316,2,394268,7,206081,2,0,0,4447,7,36381,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2258,0,150,1950,0,600,1050,1050,3000,300,0,130,0,0,0,5100,0
https://en.horten.dk/,Success,NA,28,1216230,10598,48,5735674,102174,4,1742238,16,220642,4,857951,10,310014,3,0,0,2502655,11,3083867,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3202,0,0,450,0,750,1050,2550,1800,600,0,196,0,0,0,2250,48
https://en.horten.dk/news/2019/september/letters-of-comfort-when-are-they-binding,Success,NA,44,2060896,11731,37,2561101,207485,4,1378600,13,178316,2,587040,9,206081,2,0,0,3579,7,349188,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3218,0,150,1650,0,750,750,2250,2400,450,0,113,0,0,0,4200,58
https://en.horten.dk/practice-areas/funds-foundations,Success,NA,52,2045158,13642,27,2526079,80690,2,1668081,9,178316,2,390245,6,206081,2,0,0,2666,6,30594,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3227,0,2100,600,0,600,1050,1050,4500,300,0,215,0,0,0,7200,0
https://kompasbank.dk/teamet/,Success,NA,62,704853,5891,58,1348314,14601,1,742276,20,42059,6,496275,19,45170,2,0,0,7933,10,441181,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1751,2100,0,0,0,0,0,1650,0,0,NA,390,0,0,0,2100,11449
https://kompasbank.dk/privacy-notice-erhverv/,Success,NA,78,278860,3370,41,608508,16689,1,3248,6,41953,6,496277,19,45171,2,0,0,5170,7,438031,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,586,0,0,0,300,150,420,1650,0,0,NA,264,0,0,0,0,11447
https://kompasbank.dk/renter-og-gebyrer-for-indlan/,Success,NA,81,278975,2629,44,608506,13536,1,3532,6,41939,6,496339,19,45171,2,0,0,7989,10,441182,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,582,0,0,0,0,0,150,1650,0,0,NA,247,0,0,0,0,11452
https://kompasbank.dk/privacy-notice-privat/,Success,NA,72,278901,3505,44,611602,16595,1,3532,6,42045,6,496331,19,45170,2,0,0,7929,10,441219,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,540,0,0,0,300,150,380,1910,0,0,NA,225,0,0,0,0,11452
https://kompasbank.dk/privat/,Success,NA,78,604207,5534,60,1137486,19696,1,524839,20,41945,6,497096,20,45169,2,0,0,8741,11,442695,29,Pass,1427000,Good,16000,Good,1442000,Good,"0,000",Good,Good,159,Needs Improvement,1120,1804,450,0,150,0,0,150,1800,750,0,NA,430,0,0,0,1350,11452
https://kompasbank.dk/privacy-notice-applicants/,Success,NA,75,278861,3405,44,611305,16395,1,3532,6,41941,6,496291,19,45170,2,0,0,7976,10,441122,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,757,0,0,0,170,0,350,1880,0,0,NA,248,0,0,0,0,11447
https://kompasbank.dk/nyheder-og-presse/videoer/webinar-hor-hvad-kompasbank-kan-gore-for-din-vaekstrejse/,Success,NA,73,369033,4332,56,762670,14815,1,123583,15,41951,6,525450,20,45170,2,364,1,11337,11,473652,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1749,300,0,150,0,0,0,1800,0,0,NA,333,0,0,0,450,11495
https://kompasbank.dk/pressekontakt/,Success,NA,78,287525,3737,45,638358,13443,1,33431,7,42051,6,496314,19,45170,2,0,0,7949,10,441228,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1313,0,0,150,150,0,150,1730,0,0,NA,244,0,0,0,150,11452
https://kompasbank.dk/persondata-cookies/,Success,NA,75,278896,3628,46,619649,16068,1,3532,6,42043,6,504893,21,45170,2,0,0,7943,10,449793,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,870,0,0,0,90,0,540,1790,0,0,NA,338,0,0,0,0,11452
https://kompasbank.dk/priser-og-vilkar/,Success,NA,60,278756,2115,41,604761,13540,1,4071,7,42045,6,496304,19,45170,2,0,0,3631,6,436610,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,714,0,0,0,0,0,0,1050,0,0,NA,351,0,0,0,0,11450
https://kompasbank.dk/nyheder-og-presse/videoer/palle-ejlskov-sidder-pa-en-raket-der-er-klar-til-take-off/,Success,NA,65,312751,3897,57,805495,14804,1,166783,15,41959,6,525467,20,45169,2,0,2,11313,11,473652,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1697,0,0,150,0,0,0,1650,0,0,NA,400,0,0,0,150,11497
https://kompasbank.dk/nyheder-og-presse/videoer/kompasbank-navigator/,Success,NA,77,312723,3937,57,756748,14713,1,118255,15,41949,6,525459,20,45170,2,0,2,11202,11,473524,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1719,0,0,150,0,0,0,1800,0,0,NA,268,0,0,0,150,11495
https://kompasbank.dk/nyheder-og-presse/videoer/kompasbank-hjaelper-de-sma-og-mellemstore-virksomheder-med-at-navigere/,Success,NA,72,312741,3778,57,824268,14389,1,185093,15,41951,6,525470,20,45170,2,0,2,12195,11,474530,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1586,0,0,150,0,0,0,1800,0,0,NA,242,0,0,0,150,11495
https://kompasbank.dk/nyheder-og-presse/videoer/er-det-i-din-baghave-at-det-naeste-store-danske-erhvervseventyr-skabes/,Success,NA,61,312752,4468,57,982865,14594,1,343907,15,42051,6,525483,20,45169,2,0,2,11661,11,474108,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1550,0,0,300,150,0,300,1950,0,0,NA,218,0,0,0,300,11497
https://kompasbank.dk/nyheder-og-presse/videoer/aegtepar-realiserer-drom-om-at-drive-egen-virksomhed/,Success,NA,62,425061,4309,57,963698,14937,1,324807,15,42045,6,525425,20,45170,2,0,2,11314,11,473698,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1705,450,0,150,0,0,0,1650,0,0,NA,354,0,0,0,600,11495
https://kompasbank.dk/nyheder-og-presse/videoer/converdan-stifter-jeg-ser-kun-forhindringer/,Success,NA,67,312753,4234,57,910634,14765,1,271115,15,42053,6,525462,20,45170,2,0,2,12069,11,474498,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1746,0,0,150,0,0,0,1800,0,0,NA,538,0,0,0,150,11497
https://kompasbank.dk/nyheder-og-presse/videoer/,Success,NA,72,492781,4920,53,937457,14902,1,331738,16,42055,6,496339,19,45168,2,0,0,7255,9,440277,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1752,150,0,470,150,0,150,1800,0,0,NA,448,0,0,0,620,11452
https://kompasbank.dk/nyheder-og-presse/pressemeddelelser/kompasbank-styrker-produkt-og-platformsudvikling-med-to-seniorprofiler/,Success,NA,79,309111,4061,50,690617,15230,1,84398,13,41951,6,496293,19,45170,2,0,0,7575,9,440449,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1774,0,0,150,0,0,0,1800,0,0,NA,337,0,0,0,150,11452
https://kompasbank.dk/nyheder-og-presse/pressemeddelelser/kompasbank-opruster-med-ny-erhvervskundechef-til-midtsjaelland-sydsjaelland-og-lolland-falster/,Success,NA,76,322340,4094,51,724668,14737,1,117334,13,41949,6,496283,19,45170,2,0,0,9195,10,442341,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1742,0,0,300,0,0,0,1800,0,0,NA,252,0,0,0,300,11450
https://kompasbank.dk/nyheder-og-presse/pressemeddelelser/kompasbank-haever-renten-til-vildt-niveau/,Success,NA,76,277738,3116,49,613769,15239,1,7665,12,41943,6,496322,19,45172,2,0,0,7428,9,440325,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,813,0,0,0,0,0,90,1880,0,0,NA,333,0,0,0,0,11450
https://kompasbank.dk/nyheder-og-presse/pressemeddelelser/fa-danmarks-bedste-rente-pa-din-opsparing-med-kompas-plus/,Success,NA,79,277818,3343,50,615570,15036,1,7949,12,42049,6,496289,19,45172,2,0,0,9075,10,442329,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,872,0,0,0,0,0,240,1950,0,0,NA,281,0,0,0,0,11452
https://kompasbank.dk/nyheder-og-presse/pressemeddelelser/danske-smver-nemt-at-komme-i-gang-med-digitale-vaerktojer/,Success,NA,80,297319,4256,49,663229,16597,1,55582,13,42043,6,496319,19,45170,2,0,0,7518,8,440510,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1768,0,0,150,150,0,150,1800,0,0,NA,238,0,0,0,150,11450
https://kompasbank.dk/nyheder-og-presse/,Success,NA,63,494137,4691,50,935080,14561,1,329110,12,41947,6,496331,19,45170,2,0,0,7961,10,441153,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1599,300,0,600,0,0,150,1650,0,0,NA,392,0,0,0,900,11452
https://kompasbank.dk/nyheder-og-presse/artikler/kompasbanks-egen-ekspert-sadan-bliver-dine-digitale-losninger-en-succes/,Success,NA,81,318074,3701,51,715991,17607,1,106606,13,41947,6,496339,19,45172,2,0,0,8320,10,441522,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1774,0,0,0,0,0,0,1660,0,0,NA,267,0,0,0,0,11450
https://kompasbank.dk/klagevejledning/,Success,NA,77,278993,2683,41,605546,14013,1,3248,6,41945,6,496284,19,45169,2,0,0,4887,7,437745,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,675,0,0,0,0,0,150,1610,0,0,NA,248,0,0,0,0,11450
